algorithm,seed,generation,best_fitness
SA,3,25,3676.997268651491
SA,3,26,3676.997268651491
SA,3,27,3676.997268651491
SA,3,28,3676.997268651491
SA,3,29,3676.997268651491
SA,3,30,3676.997268651491
SA,3,31,3676.997268651491
SA,3,32,3676.997268651491
SA,3,33,3676.997268651491
SA,3,34,3673.0868197927894
SA,3,35,3673.0868197927894
SA,3,36,3673.0868197927894
SA,3,37,3672.3928317854225
SA,3,38,3672.3928317854225
SA,3,39,3672.3928317854225
SA,3,40,3672.3928317854225
SA,3,41,3672.3928317854225
SA,3,42,3672.3928317854225
SA,3,43,3672.3928317854225
SA,3,44,3672.3928317854225
SA,3,45,3672.3928317854225
SA,3,46,3672.3928317854225
SA,3,47,3672.3928317854225
SA,3,48,3672.3928317854225
SA,3,49,3672.3928317854225
SA,4,0,5007.50716401355
SA,4,1,4421.732375482159
SA,4,2,4338.657209515214
SA,4,3,4338.345579265038
SA,4,4,4337.367417379981
SA,4,5,4337.367417379981
SA,4,6,4337.367417379981
SA,4,7,4337.367417379981
SA,4,8,4063.9884145462356
SA,4,9,4057.5356442862367
SA,4,10,4057.5356442862367
SA,4,11,4057.5356442862367
SA,4,12,4054.506714620455
SA,4,13,4054.506714620455
SA,4,14,3902.0347149969675
SA,4,15,3879.3439246470334
SA,4,16,3879.3439246470334
SA,4,17,3808.964717970947
SA,4,18,3769.8701736678804
SA,4,19,3769.8701736678804
SA,4,20,3756.767351453438
SA,4,21,3756.767351453438
SA,4,22,3756.767351453438
SA,4,23,3756.767351453438
SA,4,24,3756.767351453438
SA,4,25,3753.286496275228
SA,4,26,3751.4251560687007
SA,4,27,3751.4251560687007
SA,4,28,3751.4251560687007
SA,4,29,3751.4251560687007
SA,4,30,3751.4251560687007
SA,4,31,3751.4251560687007
SA,4,32,3751.4251560687007
SA,4,33,3751.4251560687007
SA,4,34,3751.4251560687007
SA,4,35,3751.4251560687007
SA,4,36,3751.4251560687007
SA,4,37,3751.4251560687007
SA,4,38,3751.4251560687007
SA,4,39,3751.4251560687007
SA,4,40,3751.4251560687007
SA,4,41,3751.4251560687007
SA,4,42,3751.4251560687007
SA,4,43,3751.4251560687007
SA,4,44,3751.4251560687007
SA,4,45,3751.4251560687007
SA,4,46,3751.4251560687007
SA,4,47,3751.4251560687007
SA,4,48,3751.4251560687007
SA,4,49,3746.928479067313
SA,5,0,4705.014208449672
SA,5,1,4063.338334089838
SA,5,2,4012.570231093319
SA,5,3,3930.126460239231
SA,5,4,3929.852996387791
SA,5,5,3700.8989031495266
SA,5,6,3674.1404242878334
SA,5,7,3674.1404242878334
SA,5,8,3665.181574356394
SA,5,9,3665.181574356394
SA,5,10,3665.181574356394
SA,5,11,3665.181574356394
SA,5,12,3665.181574356394
SA,5,13,3665.181574356394
SA,5,14,3665.181574356394
SA,5,15,3665.181574356394
SA,5,16,3665.181574356394
SA,5,17,3665.181574356394
SA,5,18,3665.181574356394
SA,5,19,3665.181574356394
SA,5,20,3665.181574356394
SA,5,21,3665.181574356394
SA,5,22,3665.181574356394
SA,5,23,3665.181574356394
SA,5,24,3665.181574356394
SA,5,25,3665.181574356394
SA,5,26,3665.181574356394
SA,5,27,3665.181574356394
SA,5,28,3665.181574356394
SA,5,29,3665.181574356394
SA,5,30,3665.181574356394
SA,5,31,3665.181574356394
SA,5,32,3665.181574356394
SA,5,33,3665.181574356394
SA,5,34,3665.181574356394
SA,5,35,3665.181574356394
SA,5,36,3665.181574356394
SA,5,37,3665.181574356394
SA,5,38,3665.181574356394
SA,5,39,3665.181574356394
SA,5,40,3665.181574356394
SA,5,41,3665.181574356394
SA,5,42,3665.181574356394
SA,5,43,3665.181574356394
SA,5,44,3647.0199336280148
SA,5,45,3642.634704999257
SA,5,46,3641.3271314792905
SA,5,47,3641.3271314792905
SA,5,48,3641.3271314792905
SA,5,49,3639.247385103741
SA,6,0,4791.151070706131
SA,6,1,4280.147775302133
SA,6,2,4272.724956407257
SA,6,3,4272.724956407257
SA,6,4,4197.881807475085
SA,6,5,3803.611401861601
SA,6,6,3803.611401861601
SA,6,7,3694.647186362119
SA,6,8,3694.647186362119
SA,6,9,3693.983183480148
SA,6,10,3693.983183480148
