algorithm,seed,generation,best_fitness
SA,4,20,3378.41690540114
SA,4,21,3367.0945086704005
SA,4,22,3367.0945086704005
SA,4,23,3367.0945086704005
SA,4,24,3367.0945086704005
SA,4,25,3367.0945086704005
SA,4,26,3367.0945086704005
SA,4,27,3367.0945086704005
SA,4,28,3367.0945086704005
SA,4,29,3367.0945086704005
SA,4,30,3367.0945086704005
SA,4,31,3367.0945086704005
SA,4,32,3367.0945086704005
SA,4,33,3367.0945086704005
SA,4,34,3367.0945086704005
SA,4,35,3367.0945086704005
SA,4,36,3367.0945086704005
SA,4,37,3367.0945086704005
SA,4,38,3367.0945086704005
SA,4,39,3367.0945086704005
SA,4,40,3367.0945086704005
SA,4,41,3367.0945086704005
SA,4,42,3367.0945086704005
SA,4,43,3367.0945086704005
SA,4,44,3367.0945086704005
SA,4,45,3367.0945086704005
SA,4,46,3367.0945086704005
SA,4,47,3367.0945086704005
SA,4,48,3367.0945086704005
SA,4,49,3367.0945086704005
SA,5,0,3837.2374117629133
SA,5,1,3837.2374117629133
SA,5,2,3420.6179570617464
SA,5,3,3420.6179570617464
SA,5,4,3412.2283749650965
SA,5,5,3412.2283749650965
SA,5,6,3412.2283749650965
SA,5,7,3412.2283749650965
SA,5,8,3412.2283749650965
SA,5,9,3408.032154722949
SA,5,10,3408.032154722949
SA,5,11,3331.961651798401
SA,5,12,3329.9360918871653
SA,5,13,3329.451768959145
SA,5,14,3329.451768959145
SA,5,15,3322.8509601654478
SA,5,16,3322.8509601654478
SA,5,17,3322.8509601654478
SA,5,18,3322.8509601654478
SA,5,19,3237.9829251784768
SA,5,20,3232.484606541224
SA,5,21,3232.484606541224
SA,5,22,3232.035468342491
SA,5,23,3232.035468342491
SA,5,24,3232.035468342491
SA,5,25,3232.035468342491
SA,5,26,3232.035468342491
SA,5,27,3232.035468342491
SA,5,28,3232.035468342491
SA,5,29,3229.740088135845
SA,5,30,3227.511943909344
SA,5,31,3227.511943909344
SA,5,32,3227.511943909344
SA,5,33,3227.511943909344
SA,5,34,3227.511943909344
SA,5,35,3227.511943909344
SA,5,36,3227.511943909344
SA,5,37,3227.511943909344
SA,5,38,3227.511943909344
SA,5,39,3227.511943909344
SA,5,40,3227.511943909344
SA,5,41,3227.511943909344
SA,5,42,3227.511943909344
SA,5,43,3227.511943909344
SA,5,44,3227.511943909344
SA,5,45,3227.511943909344
SA,5,46,3227.511943909344
SA,5,47,3227.511943909344
SA,5,48,3227.511943909344
SA,5,49,3227.511943909344
SA,6,0,4897.011597023778
SA,6,1,3644.3075979303535
SA,6,2,3636.954773635937
SA,6,3,3626.2040390897814
SA,6,4,3532.2204568761854
SA,6,5,3532.2204568761854
SA,6,6,3431.0110944053995
SA,6,7,3431.0110944053995
SA,6,8,3431.0110944053995
SA,6,9,3395.017728931079
SA,6,10,3322.1155393184067
SA,6,11,3322.1155393184067
SA,6,12,3322.1155393184067
SA,6,13,3322.1155393184067
SA,6,14,3322.1155393184067
SA,6,15,3318.4018355754647
SA,6,16,3318.4018355754647
SA,6,17,3318.4018355754647
SA,6,18,3318.4018355754647
SA,6,19,3318.4018355754647
SA,6,20,3318.4018355754647
SA,6,21,3318.4018355754647
SA,6,22,3318.4018355754647
SA,6,23,3317.941750518358
SA,6,24,3317.941750518358
SA,6,25,3317.941750518358
SA,6,26,3317.941750518358
SA,6,27,3317.941750518358
SA,6,28,3317.941750518358
SA,6,29,3317.941750518358
SA,6,30,3317.941750518358
SA,6,31,3315.012146446694
SA,6,32,3315.012146446694
SA,6,33,3315.012146446694
SA,6,34,3315.012146446694
SA,6,35,3315.012146446694
SA,6,36,3315.012146446694
SA,6,37,3315.012146446694
SA,6,38,3315.012146446694
SA,6,39,3315.012146446694
SA,6,40,3313.0127749243647
SA,6,41,3313.0127749243647
SA,6,42,3313.0127749243647
SA,6,43,3313.0127749243647
SA,6,44,3313.0127749243647
SA,6,45,3313.0127749243647
SA,6,46,3313.0127749243647
SA,6,47,3313.0127749243647
SA,6,48,3313.0127749243647
SA,6,49,3313.0127749243647
SA,7,0,3486.3851930199185
SA,7,1,3467.3905657180567
SA,7,2,3425.064784792798
SA,7,3,3425.064784792798
SA,7,4,3425.064784792798
SA,7,5,3425.064784792798
SA,7,6,3293.7400310211806
SA,7,7,3293.7400310211806
SA,7,8,3293.7400310211806
SA,7,9,3290.9039250484825
SA,7,10,3290.9039250484825
SA,7,11,3290.8196242758377
SA,7,12,3290.8196242758377
SA,7,13,3290.8196242758377
SA,7,14,3290.8196242758377
SA,7,15,3290.8196242758377
SA,7,16,3290.8196242758377
SA,7,17,3290.8196242758377
SA,7,18,3290.8196242758377
SA,7,19,3290.8196242758377
SA,7,20,3290.8196242758377
SA,7,21,3290.8196242758377
SA,7,22,3290.8196242758377
SA,7,23,3290.8196242758377
SA,7,24,3290.8196242758377
SA,7,25,3290.8196242758377
SA,7,26,3290.8196242758377
SA,7,27,3290.8196242758377
SA,7,28,3290.8196242758377
SA,7,29,3290.8196242758377
SA,7,30,3290.8196242758377
SA,7,31,3290.8196242758377
SA,7,32,3288.848994599667
SA,7,33,3253.086915190286
SA,7,34,3253.086915190286
SA,7,35,3253.086915190286
SA,7,36,3253.086915190286
SA,7,37,3253.086915190286
SA,7,38,3253.086915190286
SA,7,39,3253.086915190286
SA,7,40,3253.086915190286
SA,7,41,3253.086915190286
SA,7,42,3253.086915190286
SA,7,43,3253.086915190286
SA,7,44,3253.086915190286
