algorithm,seed,generation,best_fitness
SA,6,37,3396.4190971971025
SA,6,38,3396.4190971971025
SA,6,39,3396.4190971971025
SA,6,40,3396.4190971971025
SA,6,41,3396.4190971971025
SA,6,42,3396.4190971971025
SA,6,43,3396.4190971971025
SA,6,44,3396.4190971971025
SA,6,45,3396.4190971971025
SA,6,46,3396.4190971971025
SA,6,47,3396.4190971971025
SA,6,48,3396.4190971971025
SA,6,49,3396.4190971971025
SA,7,0,3677.7099944600686
SA,7,1,3668.2498844450583
SA,7,2,3601.5941845840252
SA,7,3,3601.5941845840252
SA,7,4,3551.100754538881
SA,7,5,3526.1845214743607
SA,7,6,3512.6368421482402
SA,7,7,3504.6418711712995
SA,7,8,3493.6585004332387
SA,7,9,3480.8542822361046
SA,7,10,3476.246110161351
SA,7,11,3476.246110161351
SA,7,12,3461.797136085698
SA,7,13,3461.276645729804
SA,7,14,3451.341200174616
SA,7,15,3451.341200174616
SA,7,16,3328.2376290805814
SA,7,17,3328.2376290805814
SA,7,18,3328.2376290805814
SA,7,19,3328.2376290805814
SA,7,20,3328.2376290805814
SA,7,21,3328.2376290805814
SA,7,22,3328.2376290805814
SA,7,23,3328.2376290805814
SA,7,24,3328.2376290805814
SA,7,25,3328.2376290805814
SA,7,26,3328.2376290805814
SA,7,27,3328.2376290805814
SA,7,28,3325.892796336346
SA,7,29,3325.892796336346
SA,7,30,3325.892796336346
SA,7,31,3325.54419708922
SA,7,32,3323.0910915700106
SA,7,33,3322.618047684691
SA,7,34,3322.618047684691
SA,7,35,3322.618047684691
SA,7,36,3322.618047684691
SA,7,37,3322.618047684691
SA,7,38,3322.618047684691
SA,7,39,3320.5684947315203
SA,7,40,3320.5684947315203
SA,7,41,3320.564155600929
SA,7,42,3320.564155600929
SA,7,43,3320.564155600929
SA,7,44,3320.564155600929
