size,algorithm,seed,generation,best_fitness
small,SA,6,12,951.2233084528942
small,SA,6,13,944.9777540099924
small,SA,6,14,944.9777540099924
small,SA,6,15,944.9777540099924
small,SA,6,16,944.9777540099924
small,SA,6,17,944.9777540099924
small,SA,6,18,944.9777540099924
small,SA,6,19,944.9777540099924
small,SA,6,20,944.9777540099924
small,SA,6,21,944.9777540099924
small,SA,6,22,944.9777540099924
small,SA,6,23,944.9777540099924
small,SA,6,24,944.9777540099924
small,SA,6,25,944.9777540099924
small,SA,6,26,944.9777540099924
small,SA,6,27,944.9777540099924
small,SA,6,28,944.9777540099924
small,SA,6,29,939.8496495469396
small,SA,6,30,939.8496495469396
small,SA,6,31,939.3264039459814
small,SA,6,32,939.3264039459814
small,SA,6,33,939.3264039459814
small,SA,6,34,939.3264039459814
small,SA,6,35,939.3264039459814
small,SA,6,36,939.3264039459814
small,SA,6,37,939.3264039459814
small,SA,6,38,939.3264039459814
small,SA,6,39,939.3264039459814
small,SA,6,40,939.3264039459814
small,SA,6,41,939.3264039459814
small,SA,6,42,939.3264039459814
small,SA,6,43,939.3264039459814
small,SA,6,44,939.3264039459814
small,SA,6,45,939.3264039459814
small,SA,6,46,939.3264039459814
small,SA,6,47,939.3264039459814
small,SA,6,48,890.9307632636196
small,SA,6,49,889.3264382605068
small,SA,7,0,1758.223494408504
small,SA,7,1,1717.3561227928703
small,SA,7,2,1471.0107297757354
small,SA,7,3,1464.6904981069497
small,SA,7,4,1464.6904981069497
small,SA,7,5,1463.5484393048735
small,SA,7,6,1463.5484393048735
small,SA,7,7,1463.5484393048735
small,SA,7,8,1463.5484393048735
small,SA,7,9,980.1902023528502
small,SA,7,10,980.1902023528502
small,SA,7,11,980.1902023528502
small,SA,7,12,980.1902023528502
small,SA,7,13,980.1902023528502
small,SA,7,14,953.6312709243015
small,SA,7,15,953.6312709243015
small,SA,7,16,893.2703026621214
small,SA,7,17,893.2703026621214
small,SA,7,18,893.2703026621214
small,SA,7,19,893.2703026621214
small,SA,7,20,893.2703026621214
small,SA,7,21,893.2703026621214
small,SA,7,22,893.2703026621214
small,SA,7,23,893.2703026621214
small,SA,7,24,893.2703026621214
small,SA,7,25,893.2703026621214
small,SA,7,26,893.2703026621214
small,SA,7,27,822.9026995421386
small,SA,7,28,638.5446905878955
small,SA,7,29,638.5446905878955
small,SA,7,30,631.8179907331704
small,SA,7,31,631.8179907331704
small,SA,7,32,631.8179907331704
small,SA,7,33,631.8179907331704
small,SA,7,34,631.8179907331704
small,SA,7,35,631.8179907331704
small,SA,7,36,631.8179907331704
small,SA,7,37,631.8179907331704
small,SA,7,38,631.8179907331704
small,SA,7,39,599.8676616163741
small,SA,7,40,599.0952375587792
small,SA,7,41,598.2023572133396
small,SA,7,42,598.2023572133396
small,SA,7,43,598.2023572133396
small,SA,7,44,598.2023572133396
small,SA,7,45,598.2023572133396
small,SA,7,46,596.3071717595615
small,SA,7,47,596.3071717595615
small,SA,7,48,596.3071717595615
small,SA,7,49,596.3071717595615
small,SA,8,0,2864.3613740015835
small,SA,8,1,2579.7466511161556
small,SA,8,2,1346.522088466592
small,SA,8,3,1313.300466623905
small,SA,8,4,1025.3025498331003
small,SA,8,5,855.3207359583507
small,SA,8,6,855.3207359583507
small,SA,8,7,855.3207359583507
small,SA,8,8,855.3207359583507
small,SA,8,9,855.3207359583507
small,SA,8,10,850.0595190722086
small,SA,8,11,850.0595190722086
small,SA,8,12,850.0595190722086
small,SA,8,13,850.0595190722086
small,SA,8,14,848.206015612459
small,SA,8,15,848.206015612459
small,SA,8,16,848.206015612459
small,SA,8,17,848.206015612459
small,SA,8,18,848.206015612459
small,SA,8,19,848.206015612459
small,SA,8,20,848.206015612459
small,SA,8,21,848.206015612459
small,SA,8,22,841.3870123798407
small,SA,8,23,841.3870123798407
small,SA,8,24,841.3870123798407
small,SA,8,25,841.3870123798407
small,SA,8,26,841.3870123798407
small,SA,8,27,841.3870123798407
small,SA,8,28,841.3870123798407
small,SA,8,29,841.3870123798407
small,SA,8,30,841.3870123798407
small,SA,8,31,841.3870123798407
small,SA,8,32,841.3870123798407
small,SA,8,33,841.3870123798407
small,SA,8,34,841.3870123798407
small,SA,8,35,841.3870123798407
small,SA,8,36,841.3870123798407
small,SA,8,37,841.3870123798407
small,SA,8,38,841.3870123798407
small,SA,8,39,841.3870123798407
small,SA,8,40,841.3870123798407
small,SA,8,41,841.3870123798407
small,SA,8,42,841.3870123798407
small,SA,8,43,841.3870123798407
small,SA,8,44,841.3870123798407
small,SA,8,45,841.3870123798407
small,SA,8,46,841.3870123798407
small,SA,8,47,841.3870123798407
small,SA,8,48,841.3870123798407
small,SA,8,49,841.3870123798407
small,SA,9,0,3764.719718569373
small,SA,9,1,1941.3329564452958
small,SA,9,2,914.3190877266338
small,SA,9,3,904.8136502239519
small,SA,9,4,904.8136502239519
small,SA,9,5,904.8136502239519
small,SA,9,6,904.8136502239519
small,SA,9,7,904.8136502239519
small,SA,9,8,904.8136502239519
small,SA,9,9,817.5575886940034
small,SA,9,10,817.5575886940034
small,SA,9,11,817.5575886940034
small,SA,9,12,816.493964293137
small,SA,9,13,816.493964293137
small,SA,9,14,816.493964293137
small,SA,9,15,816.493964293137
small,SA,9,16,816.493964293137
small,SA,9,17,816.493964293137
small,SA,9,18,816.493964293137
small,SA,9,19,815.4119615582279
small,SA,9,20,815.4119615582279
small,SA,9,21,815.4119615582279
small,SA,9,22,815.4119615582279
small,SA,9,23,815.4119615582279
small,SA,9,24,815.4119615582279
small,SA,9,25,815.4119615582279
small,SA,9,26,815.4119615582279
small,SA,9,27,815.4119615582279
small,SA,9,28,815.4119615582279
small,SA,9,29,815.4119615582279
small,SA,9,30,815.4119615582279
small,SA,9,31,815.4119615582279
small,SA,9,32,815.4119615582279
small,SA,9,33,815.4119615582279
small,SA,9,34,815.4119615582279
small,SA,9,35,815.4119615582279
small,SA,9,36,783.7527004491535
small,SA,9,37,782.8726323150183
small,SA,9,38,782.8726323150183
small,SA,9,39,782.8726323150183
small,SA,9,40,782.8726323150183
small,SA,9,41,781.0191288552687
small,SA,9,42,781.0191288552687
small,SA,9,43,781.0191288552687
small,SA,9,44,781.0191288552687
small,SA,9,45,781.0191288552687
small,SA,9,46,781.0191288552687
small,SA,9,47,781.0191288552687
small,SA,9,48,781.0191288552687
small,SA,9,49,781.0191288552687
small,QGA,0,0,1403.4971870176132
small,QGA,0,1,967.3603524056751
small,QGA,0,2,967.3603524056751
small,QGA,0,3,967.3603524056751
small,QGA,0,4,967.3603524056751
small,QGA,0,5,967.3603524056751
small,QGA,0,6,967.3603524056751
small,QGA,0,7,967.3603524056751
small,QGA,0,8,967.3603524056751
small,QGA,0,9,967.3603524056751
small,QGA,0,10,894.834327658149
small,QGA,0,11,894.7482906450505
small,QGA,0,12,894.7482906450505
small,QGA,0,13,894.7482906450505
small,QGA,0,14,894.7482906450505
small,QGA,0,15,891.9293613993271
small,QGA,0,16,891.9293613993271
small,QGA,0,17,889.5433293300747
small,QGA,0,18,889.5433293300747
small,QGA,0,19,832.4791259214472
small,QGA,0,20,826.3114942980941
small,QGA,0,21,826.3114942980941
small,QGA,0,22,826.3114942980941
small,QGA,0,23,826.3114942980941
small,QGA,0,24,826.3114942980941
small,QGA,0,25,826.3114942980941
small,QGA,0,26,825.7882486971359
small,QGA,0,27,825.7882486971359
small,QGA,0,28,825.7882486971359
small,QGA,0,29,825.7882486971359
small,QGA,0,30,825.7882486971359
small,QGA,0,31,819.3416829862147
small,QGA,0,32,819.3416829862147
small,QGA,0,33,819.3416829862147
small,QGA,0,34,819.3416829862147
small,QGA,0,35,819.3416829862147
small,QGA,0,36,819.3416829862147
small,QGA,0,37,819.3416829862147
small,QGA,0,38,794.4320965887902
small,QGA,0,39,794.4320965887902
small,QGA,0,40,794.4320965887902
small,QGA,0,41,794.4320965887902
small,QGA,0,42,794.4320965887902
small,QGA,0,43,767.1543659420965
small,QGA,0,44,767.1543659420965
small,QGA,0,45,767.1543659420965
small,QGA,0,46,767.1543659420965
small,QGA,0,47,767.1543659420965
small,QGA,0,48,767.1543659420965
small,QGA,0,49,767.1543659420965
small,QGA,1,0,1504.8428066352026
small,QGA,1,1,1504.8428066352026
small,QGA,1,2,1453.3336524645247
small,QGA,1,3,1292.3646008304486
small,QGA,1,4,1292.3646008304486
small,QGA,1,5,1045.3397008312702
small,QGA,1,6,1045.3397008312702
small,QGA,1,7,1045.3397008312702
small,QGA,1,8,1045.3397008312702
small,QGA,1,9,909.5159960698804
small,QGA,1,10,909.5159960698804
small,QGA,1,11,739.9063494160166
small,QGA,1,12,739.9063494160166
small,QGA,1,13,739.9063494160166
small,QGA,1,14,708.0571168064787
small,QGA,1,15,708.0571168064787
small,QGA,1,16,708.0571168064787
small,QGA,1,17,703.5500915684055
small,QGA,1,18,703.5500915684055
small,QGA,1,19,687.0694936197351
small,QGA,1,20,687.0694936197351
small,QGA,1,21,687.0694936197351
small,QGA,1,22,681.0998406950521
small,QGA,1,23,648.7031634594476
small,QGA,1,24,648.7031634594476
small,QGA,1,25,645.0885310002557
small,QGA,1,26,594.7155880875603
small,QGA,1,27,594.7155880875603
small,QGA,1,28,594.7155880875603
small,QGA,1,29,594.7155880875603
small,QGA,1,30,592.7202495996152
small,QGA,1,31,592.7202495996152
small,QGA,1,32,592.7202495996152
small,QGA,1,33,592.7202495996152
small,QGA,1,34,592.7202495996152
small,QGA,1,35,527.2090347864602
small,QGA,1,36,527.2090347864602
small,QGA,1,37,527.2090347864602
small,QGA,1,38,527.2090347864602
small,QGA,1,39,527.2090347864602
small,QGA,1,40,527.2090347864602
small,QGA,1,41,527.2090347864602
small,QGA,1,42,527.2090347864602
small,QGA,1,43,527.2090347864602
small,QGA,1,44,525.2694943136122
small,QGA,1,45,525.2694943136122
small,QGA,1,46,525.2694943136122
small,QGA,1,47,525.2694943136122
small,QGA,1,48,522.0809303234074
small,QGA,1,49,522.0809303234074
small,QGA,2,0,975.5682594126927
small,QGA,2,1,975.5682594126927
small,QGA,2,2,975.5682594126927
small,QGA,2,3,975.5682594126927
small,QGA,2,4,975.5682594126927
small,QGA,2,5,975.5682594126927
small,QGA,2,6,975.5682594126927
small,QGA,2,7,975.5682594126927
small,QGA,2,8,975.5682594126927
small,QGA,2,9,975.5682594126927
small,QGA,2,10,854.7774052554842
small,QGA,2,11,854.7774052554842
small,QGA,2,12,854.7774052554842
small,QGA,2,13,854.7774052554842
small,QGA,2,14,854.7774052554842
small,QGA,2,15,854.7774052554842
small,QGA,2,16,854.7774052554842
small,QGA,2,17,854.0659605978108
small,QGA,2,18,826.1469857741245
small,QGA,2,19,826.1469857741245
small,QGA,2,20,826.1469857741245
small,QGA,2,21,826.1469857741245
small,QGA,2,22,817.3058556052946
small,QGA,2,23,812.8826013564584
small,QGA,2,24,812.8826013564584
small,QGA,2,25,790.712004153127
small,QGA,2,26,790.712004153127
small,QGA,2,27,790.712004153127
small,QGA,2,28,787.8930749074036
small,QGA,2,29,787.8930749074036
small,QGA,2,30,785.9827260357102
small,QGA,2,31,514.2540599987918
small,QGA,2,32,511.4351307530684
small,QGA,2,33,511.4351307530684
small,QGA,2,34,511.4351307530684
small,QGA,2,35,509.83080574995563
small,QGA,2,36,509.83080574995563
small,QGA,2,37,509.83080574995563
small,QGA,2,38,509.83080574995563
small,QGA,2,39,509.83080574995563
small,QGA,2,40,509.83080574995563
small,QGA,2,41,461.269279244755
small,QGA,2,42,461.269279244755
small,QGA,2,43,461.269279244755
small,QGA,2,44,461.269279244755
small,QGA,2,45,461.269279244755
small,QGA,2,46,461.269279244755
small,QGA,2,47,461.269279244755
small,QGA,2,48,461.269279244755
small,QGA,2,49,461.269279244755
small,QGA,3,0,1236.720486685335
small,QGA,3,1,1236.720486685335
small,QGA,3,2,1207.326544239727
small,QGA,3,3,1166.9860569168695
small,QGA,3,4,1122.0020795295254
small,QGA,3,5,1122.0020795295254
small,QGA,3,6,1122.0020795295254
small,QGA,3,7,898.8432281506209
small,QGA,3,8,898.8432281506209
small,QGA,3,9,898.8432281506209
small,QGA,3,10,898.8432281506209
small,QGA,3,11,843.0432768604323
small,QGA,3,12,843.0432768604323
small,QGA,3,13,843.0432768604323
small,QGA,3,14,843.0432768604323
small,QGA,3,15,819.4405443855298
small,QGA,3,16,819.4405443855298
small,QGA,3,17,730.7447363653037
small,QGA,3,18,730.7447363653037
small,QGA,3,19,575.1747183324687
small,QGA,3,20,575.1747183324687
small,QGA,3,21,575.1747183324687
small,QGA,3,22,575.1747183324687
small,QGA,3,23,575.1747183324687
small,QGA,3,24,575.1747183324687
small,QGA,3,25,575.1747183324687
small,QGA,3,26,575.1747183324687
small,QGA,3,27,575.1747183324687
small,QGA,3,28,575.0655922472362
small,QGA,3,29,575.0655922472362
small,QGA,3,30,575.0655922472362
small,QGA,3,31,575.0655922472362
small,QGA,3,32,575.0655922472362
small,QGA,3,33,575.0655922472362
small,QGA,3,34,575.0655922472362
small,QGA,3,35,572.877800257528
small,QGA,3,36,572.877800257528
small,QGA,3,37,569.1594631354169
small,QGA,3,38,569.1594631354169
small,QGA,3,39,569.1594631354169
small,QGA,3,40,569.1594631354169
small,QGA,3,41,569.1594631354169
small,QGA,3,42,569.1594631354169
small,QGA,3,43,569.1594631354169
small,QGA,3,44,569.1594631354169
small,QGA,3,45,567.3059596756673
small,QGA,3,46,567.3059596756673
small,QGA,3,47,567.3059596756673
small,QGA,3,48,567.3059596756673
small,QGA,3,49,567.3059596756673
small,QGA,4,0,1046.484957980957
small,QGA,4,1,1046.484957980957
small,QGA,4,2,1046.484957980957
small,QGA,4,3,1046.484957980957
small,QGA,4,4,1046.484957980957
small,QGA,4,5,1046.484957980957
small,QGA,4,6,1046.484957980957
small,QGA,4,7,1046.484957980957
small,QGA,4,8,1046.484957980957
small,QGA,4,9,808.568705741821
small,QGA,4,10,808.568705741821
small,QGA,4,11,808.568705741821
small,QGA,4,12,808.568705741821
small,QGA,4,13,808.568705741821
small,QGA,4,14,648.2054906334552
small,QGA,4,15,647.1787376870273
small,QGA,4,16,647.1787376870273
small,QGA,4,17,647.1787376870273
small,QGA,4,18,600.1572792894092
small,QGA,4,19,600.1572792894092
small,QGA,4,20,600.1572792894092
small,QGA,4,21,600.1572792894092
small,QGA,4,22,600.1572792894092
small,QGA,4,23,600.1572792894092
small,QGA,4,24,600.1572792894092
small,QGA,4,25,600.1572792894092
small,QGA,4,26,600.1572792894092
small,QGA,4,27,599.0110972203644
small,QGA,4,28,599.0110972203644
small,QGA,4,29,599.0110972203644
small,QGA,4,30,599.0110972203644
small,QGA,4,31,598.1351523531977
small,QGA,4,32,598.1351523531977
small,QGA,4,33,598.1351523531977
small,QGA,4,34,598.1351523531977
small,QGA,4,35,598.1351523531977
small,QGA,4,36,598.1351523531977
small,QGA,4,37,591.6885866422764
small,QGA,4,38,591.6885866422764
small,QGA,4,39,591.6885866422764
small,QGA,4,40,591.1653410413182
small,QGA,4,41,591.1653410413182
small,QGA,4,42,591.1653410413182
small,QGA,4,43,591.1653410413182
small,QGA,4,44,591.1653410413182
small,QGA,4,45,591.1653410413182
small,QGA,4,46,591.1653410413182
small,QGA,4,47,591.1653410413182
small,QGA,4,48,591.1653410413182
small,QGA,4,49,591.1653410413182
small,QGA,5,0,1382.8524052891385
small,QGA,5,1,1382.8524052891385
small,QGA,5,2,1210.02935957034
small,QGA,5,3,1210.02935957034
small,QGA,5,4,1210.02935957034
small,QGA,5,5,1110.318471388544
small,QGA,5,6,1110.318471388544
small,QGA,5,7,1110.318471388544
small,QGA,5,8,860.3963155929241
small,QGA,5,9,860.3963155929241
small,QGA,5,10,860.3963155929241
small,QGA,5,11,742.8310796416404
small,QGA,5,12,742.8310796416404
small,QGA,5,13,742.8310796416404
small,QGA,5,14,733.9482674787819
small,QGA,5,15,733.9482674787819
small,QGA,5,16,733.9482674787819
small,QGA,5,17,733.9482674787819
small,QGA,5,18,677.8878242371384
small,QGA,5,19,677.8878242371384
small,QGA,5,20,677.8878242371384
small,QGA,5,21,677.8878242371384
small,QGA,5,22,677.8878242371384
small,QGA,5,23,677.8878242371384
small,QGA,5,24,677.8878242371384
small,QGA,5,25,676.2225198341039
small,QGA,5,26,676.2225198341039
small,QGA,5,27,676.2225198341039
small,QGA,5,28,676.2225198341039
small,QGA,5,29,676.2225198341039
small,QGA,5,30,676.2225198341039
small,QGA,5,31,676.2225198341039
small,QGA,5,32,676.2225198341039
small,QGA,5,33,676.2225198341039
small,QGA,5,34,676.2225198341039
small,QGA,5,35,676.2225198341039
small,QGA,5,36,676.2225198341039
small,QGA,5,37,676.2225198341039
small,QGA,5,38,676.2225198341039
small,QGA,5,39,676.2225198341039
small,QGA,5,40,676.2225198341039
small,QGA,5,41,676.2225198341039
small,QGA,5,42,676.2225198341039
small,QGA,5,43,676.2225198341039
small,QGA,5,44,676.2225198341039
small,QGA,5,45,676.2225198341039
small,QGA,5,46,676.2225198341039
small,QGA,5,47,676.2225198341039
small,QGA,5,48,676.2225198341039
small,QGA,5,49,676.2225198341039
small,QGA,6,0,1468.336328166205
small,QGA,6,1,1162.38999497937
small,QGA,6,2,1162.38999497937
small,QGA,6,3,1162.38999497937
small,QGA,6,4,1162.38999497937
small,QGA,6,5,984.4764981445483
small,QGA,6,6,984.4764981445483
small,QGA,6,7,984.4764981445483
small,QGA,6,8,984.4764981445483
small,QGA,6,9,984.4764981445483
small,QGA,6,10,888.2698677784198
small,QGA,6,11,888.2698677784198
small,QGA,6,12,888.2698677784198
small,QGA,6,13,888.2698677784198
small,QGA,6,14,797.4499689333447
small,QGA,6,15,797.4499689333447
small,QGA,6,16,797.4499689333447
small,QGA,6,17,797.4499689333447
small,QGA,6,18,797.4499689333447
small,QGA,6,19,797.4499689333447
small,QGA,6,20,797.4499689333447
small,QGA,6,21,776.7621593859695
small,QGA,6,22,775.6810799838149
small,QGA,6,23,775.6810799838149
small,QGA,6,24,542.9669136903458
small,QGA,6,25,542.9669136903458
small,QGA,6,26,542.9669136903458
small,QGA,6,27,542.9669136903458
small,QGA,6,28,542.9669136903458
small,QGA,6,29,542.9669136903458
small,QGA,6,30,542.9669136903458
small,QGA,6,31,542.9669136903458
small,QGA,6,32,542.9669136903458
small,QGA,6,33,542.9669136903458
small,QGA,6,34,542.9669136903458
small,QGA,6,35,542.9669136903458
small,QGA,6,36,542.9669136903458
small,QGA,6,37,542.9669136903458
small,QGA,6,38,542.9669136903458
small,QGA,6,39,542.9669136903458
small,QGA,6,40,542.9669136903458
small,QGA,6,41,541.3016092873113
small,QGA,6,42,541.3016092873113
small,QGA,6,43,541.3016092873113
small,QGA,6,44,541.3016092873113
small,QGA,6,45,541.2570989431141
small,QGA,6,46,541.2570989431141
small,QGA,6,47,541.2570989431141
small,QGA,6,48,540.5901646296381
small,QGA,6,49,540.5901646296381
small,QGA,7,0,1432.8927064418938
small,QGA,7,1,1432.8927064418938
small,QGA,7,2,1067.0029446126969
small,QGA,7,3,1067.0029446126969
small,QGA,7,4,793.7989016969298
small,QGA,7,5,793.7989016969298
small,QGA,7,6,793.7989016969298
small,QGA,7,7,793.7989016969298
